Report_Date,Case ID,Source,Event Type,Portfolio,OneCode,Location,ClientName,Scheme,Team Name,Process Name,Process Group,Current Outsourcing Team,Onshore/Offshore,Scan+2,Site,Manual/RPA,Critical,Forthcoming Event,Operational Location,Current Activity User,Consented/Non consented,Mercer Consented,Vulnerable Customer,Start Date,Create Date,Data Type,Target Date,End Date,Within SLA,No of Days,Days to Target,Pend Case,No of days in pend,Regulatory Date (disclosure),Pend Reason
03-03-2025,7988f7ac-009d-4bf8-8160-010f30521108,Phone,Closure,Debt,yDl-13815,Mumbai,Peterson Ltd,Multi-tiered bandwidth-monitored superstructure,Team C,Validation,Group 2,Team X,Offshore,01-03-2025,Mumbai,RPA,No,Yes,Sydney,matthewreid,Non consented,No,No,24-02-2025,27-02-2025,Complaint,04-03-2025,03-03-2025,Within SLA,5,,No,0,01-03-2025,
03-03-2025,9bbbf5ae-6df0-4db1-86b6-af84b0f8099f,Phone,Follow-up,Equity,eWl-14181,Sydney,Bishop Inc,Virtual neutral architecture,Team A,Processing,Group 2,Team Z,Onshore,28-02-2025,Singapore,RPA,No,No,Mumbai,markcarter,Non consented,No,No,26-02-2025,26-02-2025,Transaction,07-03-2025,,Within SLA,3,4,Yes,4,01-03-2025,System Issue
03-03-2025,de80d3df-66af-4e62-9f8f-4255818bc679,Paper,Closure,Debt,Syo-61848,Sydney,"Barr, Carpenter and Case",Re-contextualized global model,Team B,Audit,Group 2,Team Y,Offshore,28-02-2025,Mumbai,Manual,No,Yes,New York,ernest47,Non consented,Yes,No,26-02-2025,26-02-2025,Complaint,04-03-2025,03-03-2025,Within SLA,3,,Yes,2,01-03-2025,Other
03-03-2025,bd43c86a-af2d-4e84-97ac-25e1068b485a,Paper,Request,Debt,jEx-78574,New York,Brown-Hernandez,Distributed impactful firmware,Team A,Approval,Group 2,Team Y,Offshore,27-02-2025,New York,RPA,Yes,No,New York,kevin43,Non consented,No,Yes,25-02-2025,25-02-2025,Complaint,06-03-2025,03-03-2025,Within SLA,4,,No,0,02-03-2025,
03-03-2025,7bd038b3-6b1f-4c11-8ccd-666347fd72dc,Portal,Change,Hybrid,QAE-44187,Mumbai,Smith-Wells,Adaptive client-driven monitoring,Team B,Processing,Group 2,Team X,Offshore,28-02-2025,Singapore,Manual,No,Yes,London,nicholeriley,Non consented,Yes,No,24-02-2025,26-02-2025,Query,28-02-2025,03-03-2025,Breech,5,,Yes,4,02-03-2025,Other
03-03-2025,9a99a957-83fd-4500-8851-cdd968fbbb93,Portal,Change,Equity,GQT-99161,Singapore,Graham-Ross,Self-enabling exuding product,Team A,Audit,Group 1,Team Z,Onshore,27-02-2025,Singapore,Manual,No,Yes,Singapore,brenda91,Non consented,No,Yes,23-02-2025,25-02-2025,Transaction,26-02-2025,,Breech,5,-5,Yes,4,28-02-2025,Awaiting Docs
03-03-2025,b8498cb4-a4ce-4f43-95ef-a6d7f48d9494,Email,Closure,Debt,HOX-36809,New York,Yang-Stephenson,Horizontal tangible utilization,Team C,Approval,Group 2,Team X,Offshore,28-02-2025,London,RPA,Yes,Yes,Mumbai,oscarboyd,Consented,No,Yes,23-02-2025,26-02-2025,Complaint,04-03-2025,,Within SLA,5,1,Yes,7,28-02-2025,Awaiting Docs
03-03-2025,7bd81389-eb9e-4811-ab9d-97eaa30c20cc,Portal,Request,Equity,eCu-43576,London,Smith-Phillips,Customizable optimizing open architecture,Team B,Audit,Group 1,Team Z,Onshore,28-02-2025,Singapore,Manual,No,Yes,Mumbai,charles82,Non consented,Yes,No,24-02-2025,26-02-2025,Query,28-02-2025,,Breech,5,-3,No,0,01-03-2025,
03-03-2025,0fd85bf4-1030-47bf-9137-6c2a769de4ae,Email,Closure,Equity,YhY-95510,New York,Galloway-Nguyen,Focused foreground synergy,Team C,Approval,Group 2,Team Z,Offshore,28-02-2025,London,RPA,Yes,Yes,Sydney,gilbertjoseph,Non consented,Yes,Yes,23-02-2025,26-02-2025,Query,04-03-2025,03-03-2025,Within SLA,5,,No,0,02-03-2025,
03-03-2025,b2a88d74-ea45-4f59-97f7-b2bbe5741d7f,Portal,Change,Hybrid,qmS-61052,New York,Parsons-Bell,Enterprise-wide bottom-line definition,Team A,Approval,Group 1,Team Z,Onshore,01-03-2025,London,Manual,Yes,No,London,andersonwilliam,Non consented,Yes,Yes,24-02-2025,27-02-2025,Complaint,04-03-2025,03-03-2025,Within SLA,5,,Yes,4,01-03-2025,Awaiting Docs
03-03-2025,7d1fb4ba-69b1-4bc2-941c-5773a747a367,Paper,Change,Equity,inv-04765,Sydney,"Frank, Sanchez and Mann",Progressive regional challenge,Team A,Audit,Group 2,Team X,Onshore,27-02-2025,Sydney,Manual,Yes,Yes,New York,hoblake,Non consented,No,No,25-02-2025,25-02-2025,Query,28-02-2025,03-03-2025,Breech,4,,Yes,3,02-03-2025,Client Response
03-03-2025,b70f0918-95f6-424e-9a59-8abcf85bc663,Portal,Request,Debt,XEu-22556,New York,Thompson Group,Versatile logistical hub,Team A,Validation,Group 2,Team Y,Offshore,01-03-2025,New York,Manual,No,Yes,Sydney,chelseafarrell,Consented,Yes,No,27-02-2025,27-02-2025,Transaction,10-03-2025,,Within SLA,2,7,Yes,2,28-02-2025,System Issue
03-03-2025,e5807865-de26-4dab-9aaf-f786f2564ac6,Email,Follow-up,Equity,KSB-87340,Singapore,Davidson Inc,Stand-alone motivating superstructure,Team A,Audit,Group 2,Team Z,Onshore,28-02-2025,New York,Manual,Yes,Yes,Sydney,rebecca60,Consented,No,No,26-02-2025,26-02-2025,Query,06-03-2025,,Within SLA,3,3,Yes,1,02-03-2025,Awaiting Docs
03-03-2025,f65f2cf6-37e6-4e3e-8486-0efd32c8ab39,Phone,Change,Equity,IeX-76736,New York,Houston-Davis,Re-contextualized executive database,Team B,Processing,Group 2,Team Y,Onshore,28-02-2025,New York,RPA,Yes,No,Mumbai,bryanttracey,Consented,Yes,No,24-02-2025,26-02-2025,Complaint,05-03-2025,03-03-2025,Within SLA,5,,No,0,28-02-2025,
03-03-2025,b736248e-bea8-4154-9f4b-206c16223c96,Phone,Request,Hybrid,nIM-40430,London,Graham-Scott,Realigned high-level process improvement,Team B,Processing,Group 1,Team X,Onshore,27-02-2025,Mumbai,RPA,Yes,No,Sydney,scottgutierrez,Non consented,Yes,No,24-02-2025,25-02-2025,Transaction,28-02-2025,03-03-2025,Breech,5,,Yes,6,28-02-2025,Awaiting Docs
03-03-2025,7104f532-79e7-4b5e-9b00-a32a8779e57f,Phone,Closure,Equity,IGN-55046,New York,Stanley-Meyer,Optional mission-critical strategy,Team C,Validation,Group 2,Team Z,Onshore,01-03-2025,Sydney,RPA,No,Yes,Mumbai,valeriewatson,Consented,Yes,Yes,26-02-2025,27-02-2025,Complaint,04-03-2025,,Within SLA,3,1,No,0,01-03-2025,
03-03-2025,fd16a505-bdc3-4e12-8b81-78e8dc38672a,Phone,Closure,Hybrid,KtG-35876,New York,"Martinez, Johnson and Hicks",Ameliorated discrete help-desk,Team A,Audit,Group 2,Team Y,Offshore,01-03-2025,Mumbai,Manual,Yes,Yes,Mumbai,hhanson,Consented,No,Yes,26-02-2025,27-02-2025,Complaint,07-03-2025,03-03-2025,Within SLA,3,,No,0,28-02-2025,
03-03-2025,3463d381-75ad-41c3-be5e-f1dcbf0ede3d,Email,Closure,Equity,Djd-39231,London,"Gallagher, Nelson and Serrano",Front-line regional workforce,Team B,Approval,Group 2,Team Y,Offshore,28-02-2025,Sydney,Manual,No,Yes,Mumbai,tylerreyes,Non consented,No,Yes,23-02-2025,26-02-2025,Query,04-03-2025,,Within SLA,5,1,Yes,4,02-03-2025,Client Response
03-03-2025,902b6788-e3c3-4f35-8707-49aeab07d8fa,Paper,Follow-up,Hybrid,hRC-58966,London,"Taylor, Kirk and Blevins",Multi-lateral disintermediate leverage,Team C,Validation,Group 1,Team Y,Onshore,01-03-2025,London,Manual,No,No,New York,abrown,Non consented,Yes,Yes,24-02-2025,27-02-2025,Transaction,05-03-2025,,Within SLA,5,2,Yes,1,01-03-2025,Client Response
03-03-2025,f6e2cb84-6a07-4071-ba88-27e4ee7a8217,Email,Request,Equity,VlP-27530,Sydney,"Daniels, Short and Lee",Business-focused exuding data-warehouse,Team B,Validation,Group 1,Team Y,Offshore,01-03-2025,Singapore,Manual,No,No,Mumbai,davidtaylor,Non consented,No,Yes,26-02-2025,27-02-2025,Complaint,03-03-2025,,Within SLA,3,0,Yes,1,01-03-2025,System Issue
03-03-2025,7ffd45dd-499e-4b98-8677-47e4264bd866,Phone,Closure,Equity,ouC-47668,Singapore,Johnston and Sons,Decentralized exuding conglomeration,Team B,Validation,Group 2,Team Z,Onshore,27-02-2025,Singapore,Manual,Yes,No,Singapore,marc51,Non consented,Yes,No,22-02-2025,25-02-2025,Transaction,26-02-2025,03-03-2025,Breech,5,,No,0,01-03-2025,
03-03-2025,3c16b37e-d687-4120-9cfb-6fea84bfdeb9,Phone,Closure,Hybrid,xiN-83078,London,"Day, Johnson and Coleman",Inverse static approach,Team B,Validation,Group 2,Team Z,Onshore,27-02-2025,London,Manual,No,Yes,Singapore,bradley65,Non consented,Yes,No,22-02-2025,25-02-2025,Complaint,28-02-2025,03-03-2025,Breech,5,,Yes,3,28-02-2025,System Issue
03-03-2025,d3443313-95e8-4adf-910a-78476fb2148a,Email,Request,Debt,Jxt-20361,New York,"Mcintyre, Rose and Casey",User-friendly explicit service-desk,Team C,Validation,Group 2,Team Z,Onshore,01-03-2025,Singapore,RPA,No,Yes,Singapore,michael56,Consented,No,Yes,26-02-2025,27-02-2025,Transaction,05-03-2025,,Within SLA,3,2,No,0,01-03-2025,
03-03-2025,5396719f-2b3a-49e6-a7e4-605b8511ae81,Portal,Closure,Equity,vqj-29643,New York,Leon-Stewart,Mandatory hybrid Local Area Network,Team A,Audit,Group 1,Team X,Onshore,28-02-2025,New York,Manual,Yes,Yes,New York,whardy,Consented,No,Yes,24-02-2025,26-02-2025,Transaction,03-03-2025,,Within SLA,5,0,Yes,1,02-03-2025,Client Response
03-03-2025,df49fd89-a21d-4fac-9c18-cab00a93ac1e,Paper,Closure,Debt,EKT-80463,New York,"Johnston, Orozco and Randall",Intuitive tertiary emulation,Team A,Audit,Group 2,Team Y,Onshore,27-02-2025,Sydney,Manual,No,No,London,veronicamann,Non consented,Yes,No,24-02-2025,25-02-2025,Complaint,05-03-2025,,Within SLA,5,2,Yes,5,01-03-2025,Client Response
03-03-2025,46a0eaf0-a135-40d9-9675-c8e334945626,Phone,Closure,Hybrid,sia-65850,Mumbai,"Hill, Gutierrez and Contreras",Networked intermediate analyzer,Team A,Approval,Group 1,Team X,Offshore,27-02-2025,New York,Manual,No,No,Singapore,kmartinez,Non consented,Yes,Yes,22-02-2025,25-02-2025,Transaction,03-03-2025,,Within SLA,5,0,Yes,8,28-02-2025,System Issue
03-03-2025,cc8012f4-3ead-4a8b-ba9c-5fd5df858c67,Paper,Change,Hybrid,Pxm-85606,Sydney,"Russell, Jackson and Lee",Customer-focused object-oriented architecture,Team B,Audit,Group 1,Team X,Onshore,01-03-2025,Mumbai,Manual,No,No,Sydney,christophernunez,Non consented,No,Yes,24-02-2025,27-02-2025,Query,28-02-2025,03-03-2025,Breech,5,,No,0,28-02-2025,
03-03-2025,b82f5081-0947-4ec7-bc99-53e7624afb3e,Portal,Follow-up,Equity,GAi-74507,New York,Hawkins Inc,Cross-group bi-directional utilization,Team B,Validation,Group 2,Team X,Onshore,01-03-2025,Mumbai,Manual,No,No,New York,michael27,Non consented,No,No,26-02-2025,27-02-2025,Complaint,04-03-2025,,Within SLA,3,1,No,0,01-03-2025,
03-03-2025,b9ed3a22-7abb-4801-ae37-20a296e06443,Paper,Request,Debt,oqW-80108,Sydney,Owens-Pratt,Down-sized intermediate matrices,Team C,Processing,Group 1,Team Y,Offshore,27-02-2025,Sydney,Manual,Yes,Yes,Mumbai,pstewart,Consented,No,No,24-02-2025,25-02-2025,Transaction,27-02-2025,03-03-2025,Breech,5,,No,0,02-03-2025,
03-03-2025,11d933f4-1eb2-4f04-8f43-d965c07b4b23,Phone,Change,Equity,uCg-12480,Mumbai,Stone LLC,Fundamental directional instruction set,Team B,Validation,Group 2,Team X,Onshore,27-02-2025,New York,Manual,Yes,Yes,London,twarren,Consented,Yes,Yes,22-02-2025,25-02-2025,Query,26-02-2025,,Breech,5,-5,No,0,01-03-2025,
03-03-2025,7a57432d-4af6-4273-99ad-aa2d7a870a6c,Paper,Follow-up,Hybrid,RkP-62912,New York,Ferguson-Woodward,Programmable dynamic algorithm,Team C,Processing,Group 1,Team Y,Offshore,28-02-2025,Singapore,RPA,No,Yes,Mumbai,wilsoncolleen,Non consented,No,No,24-02-2025,26-02-2025,Complaint,04-03-2025,,Within SLA,5,1,No,0,01-03-2025,
03-03-2025,760cd03e-1bb0-4128-8707-64f926ceaab2,Email,Change,Debt,fsF-96244,Mumbai,Gibson-Nguyen,Implemented fresh-thinking protocol,Team B,Processing,Group 1,Team X,Onshore,27-02-2025,New York,Manual,Yes,No,Mumbai,christophergutierrez,Consented,Yes,No,25-02-2025,25-02-2025,Transaction,05-03-2025,03-03-2025,Within SLA,4,,Yes,4,28-02-2025,Other
03-03-2025,c770c69e-e9a1-417b-948f-1e48210d968d,Email,Request,Hybrid,JGb-65307,Mumbai,Lewis-Butler,Centralized clear-thinking leverage,Team A,Approval,Group 2,Team X,Onshore,01-03-2025,Sydney,RPA,No,Yes,Mumbai,gonzalezstephen,Consented,No,Yes,27-02-2025,27-02-2025,Query,06-03-2025,03-03-2025,Within SLA,2,,No,0,02-03-2025,
03-03-2025,fce3827b-5db2-4857-861e-37f1b6fdd1b3,Portal,Request,Hybrid,bmz-65091,New York,"Cobb, Smith and Gordon",Intuitive reciprocal hardware,Team A,Audit,Group 1,Team Y,Onshore,28-02-2025,New York,Manual,No,No,Singapore,graywilliam,Consented,Yes,No,25-02-2025,26-02-2025,Query,06-03-2025,03-03-2025,Within SLA,4,,Yes,5,01-03-2025,System Issue
03-03-2025,5b847e13-0cc9-48c1-8cec-7e78b68733e3,Email,Request,Equity,Ats-59430,New York,"Graves, Diaz and Webb",Synergized mission-critical emulation,Team C,Audit,Group 2,Team Z,Onshore,27-02-2025,Mumbai,Manual,No,Yes,Sydney,vargasjames,Consented,No,Yes,24-02-2025,25-02-2025,Complaint,04-03-2025,03-03-2025,Within SLA,5,,Yes,5,02-03-2025,System Issue
03-03-2025,7c9c83cd-f3c1-4969-85d9-3c026d558867,Phone,Change,Equity,RPA-66949,Singapore,"Price, Green and Booth",Front-line reciprocal synergy,Team A,Audit,Group 2,Team Y,Offshore,01-03-2025,New York,RPA,No,No,Singapore,saracontreras,Consented,No,No,27-02-2025,27-02-2025,Complaint,10-03-2025,,Within SLA,2,7,No,0,28-02-2025,
03-03-2025,65d10288-4be9-48eb-bd2d-8b79f13e50bc,Phone,Closure,Hybrid,owI-34661,New York,Gonzalez Group,Secured modular utilization,Team C,Approval,Group 2,Team Z,Offshore,28-02-2025,Mumbai,RPA,No,Yes,London,jeffery91,Consented,No,No,26-02-2025,26-02-2025,Query,07-03-2025,03-03-2025,Within SLA,3,,No,0,02-03-2025,
03-03-2025,98106f96-f2a0-43fe-8239-e20b11dd4a1d,Phone,Change,Hybrid,WuH-93129,Mumbai,Haney PLC,Streamlined client-driven strategy,Team C,Processing,Group 1,Team X,Onshore,27-02-2025,Sydney,Manual,No,Yes,Mumbai,joyhall,Consented,Yes,No,23-02-2025,25-02-2025,Complaint,28-02-2025,03-03-2025,Breech,5,,No,0,02-03-2025,
03-03-2025,10f10dbf-fbee-47b2-9a0b-8130e62dba51,Portal,Request,Hybrid,KvS-86954,London,"Hartman, Foster and Roberts",Expanded multi-tasking orchestration,Team B,Validation,Group 1,Team Z,Onshore,27-02-2025,New York,Manual,Yes,Yes,New York,suzanne15,Consented,No,No,23-02-2025,25-02-2025,Query,03-03-2025,03-03-2025,Within SLA,5,,Yes,7,28-02-2025,Other
03-03-2025,46482f45-ddec-4cbb-aca6-8e563f071c28,Paper,Follow-up,Debt,mCe-30082,London,Henderson-Flores,Digitized methodical secured line,Team C,Validation,Group 2,Team X,Offshore,27-02-2025,New York,RPA,No,Yes,Sydney,laurie36,Non consented,No,No,25-02-2025,25-02-2025,Complaint,05-03-2025,,Within SLA,4,2,Yes,4,28-02-2025,Client Response
03-03-2025,e2e155a6-8e0b-459d-9044-8d765b3e13ae,Portal,Follow-up,Debt,UYb-39024,Mumbai,"Fox, Rodriguez and Mercado",Devolved disintermediate policy,Team C,Validation,Group 1,Team X,Onshore,27-02-2025,New York,RPA,Yes,Yes,New York,donnabrown,Non consented,Yes,No,24-02-2025,25-02-2025,Transaction,03-03-2025,03-03-2025,Within SLA,5,,Yes,6,28-02-2025,System Issue
03-03-2025,c2ddf905-85f4-4b8d-a7ec-d309e5b08043,Portal,Follow-up,Hybrid,JIv-97573,Mumbai,Sanchez Inc,Cross-platform eco-centric infrastructure,Team A,Processing,Group 1,Team X,Onshore,01-03-2025,Mumbai,Manual,No,Yes,Sydney,qharris,Consented,No,Yes,27-02-2025,27-02-2025,Complaint,06-03-2025,,Within SLA,2,3,Yes,3,01-03-2025,System Issue
03-03-2025,6abd3f85-b84a-4f16-baa3-512c10947e0b,Portal,Follow-up,Hybrid,Hkh-67316,London,Weber LLC,Streamlined attitude-oriented portal,Team A,Processing,Group 1,Team X,Onshore,28-02-2025,New York,Manual,No,Yes,London,williamcohen,Consented,No,Yes,24-02-2025,26-02-2025,Query,04-03-2025,03-03-2025,Within SLA,5,,No,0,01-03-2025,
03-03-2025,fb7b99b0-071b-4f57-bf52-9547c9c40f1a,Portal,Follow-up,Debt,mjv-74499,Singapore,Graham Group,Fundamental client-driven instruction set,Team B,Audit,Group 2,Team Y,Offshore,28-02-2025,Mumbai,RPA,Yes,No,Mumbai,mgill,Consented,Yes,Yes,26-02-2025,26-02-2025,Query,06-03-2025,,Within SLA,3,3,No,0,28-02-2025,
03-03-2025,11ce8e60-ce68-44fd-8b88-cd9d0b20ec9b,Portal,Follow-up,Equity,TNo-49500,Singapore,Simpson PLC,Grass-roots hybrid knowledgebase,Team B,Approval,Group 2,Team X,Offshore,28-02-2025,Sydney,RPA,No,Yes,Singapore,sanderson,Non consented,No,No,23-02-2025,26-02-2025,Query,26-02-2025,03-03-2025,Breech,5,,No,0,28-02-2025,
03-03-2025,c4cc31c0-2a55-4da9-93df-f562a90fc560,Email,Follow-up,Debt,UIF-65497,Mumbai,"Little, Nicholson and Clements",Down-sized cohesive migration,Team C,Validation,Group 1,Team X,Offshore,28-02-2025,Mumbai,RPA,Yes,No,New York,christopherbenton,Consented,No,Yes,26-02-2025,26-02-2025,Complaint,07-03-2025,03-03-2025,Within SLA,3,,No,0,01-03-2025,
03-03-2025,dc77e68d-5a7c-45bc-b7bc-036c4931e630,Email,Request,Hybrid,Zyn-93194,Singapore,Garrison Ltd,Business-focused impactful help-desk,Team A,Audit,Group 2,Team Z,Offshore,01-03-2025,London,RPA,Yes,Yes,Singapore,carterkyle,Consented,No,No,26-02-2025,27-02-2025,Complaint,05-03-2025,,Within SLA,3,2,Yes,3,01-03-2025,Awaiting Docs
03-03-2025,17ae8766-d95a-4a1b-a76f-7d00fa389874,Portal,Closure,Debt,gtL-73255,Mumbai,Allen Ltd,User-friendly zero-defect orchestration,Team C,Validation,Group 1,Team Y,Offshore,28-02-2025,New York,Manual,Yes,Yes,Singapore,samuelreid,Consented,No,No,25-02-2025,26-02-2025,Complaint,06-03-2025,03-03-2025,Within SLA,4,,Yes,3,28-02-2025,Awaiting Docs
03-03-2025,f5a45d13-6c8d-49fe-9b3b-37afb56826d4,Paper,Request,Debt,BKB-81010,London,Rivera Group,Decentralized systemic capacity,Team A,Approval,Group 2,Team Y,Onshore,28-02-2025,Mumbai,RPA,No,No,Sydney,nathanhale,Non consented,No,No,25-02-2025,26-02-2025,Complaint,28-02-2025,,Breech,4,-3,No,0,02-03-2025,
03-03-2025,7af6a7d9-fd38-4c36-8dd1-cac81eeb341d,Phone,Request,Hybrid,KmK-54997,London,"Johnson, Bailey and Nash",Integrated responsive help-desk,Team A,Approval,Group 2,Team Y,Onshore,27-02-2025,New York,RPA,No,No,Singapore,sarahbrown,Non consented,Yes,Yes,24-02-2025,25-02-2025,Transaction,27-02-2025,,Breech,5,-4,Yes,5,01-03-2025,System Issue
03-03-2025,497b6697-e1b5-44b6-aea3-ba7d8fcbf677,Email,Request,Equity,TIH-01198,Singapore,"Campbell, Bradley and Underwood",Open-source actuating architecture,Team B,Approval,Group 1,Team Z,Onshore,28-02-2025,London,Manual,Yes,No,Singapore,klee,Consented,No,No,26-02-2025,26-02-2025,Transaction,05-03-2025,03-03-2025,Within SLA,3,,No,0,28-02-2025,
03-03-2025,e4d6a677-7897-4fa1-b76c-1236a486e489,Portal,Request,Hybrid,quY-41306,Mumbai,Stewart-Ortega,Versatile demand-driven flexibility,Team B,Audit,Group 2,Team X,Onshore,28-02-2025,London,RPA,Yes,Yes,London,christopher73,Non consented,No,Yes,24-02-2025,26-02-2025,Transaction,28-02-2025,03-03-2025,Breech,5,,No,0,02-03-2025,
03-03-2025,b22aa44a-5ac1-445a-9202-2374f9ef5187,Phone,Closure,Debt,pWV-61122,New York,Hernandez-Mccormick,Cloned client-driven contingency,Team C,Processing,Group 1,Team Z,Onshore,01-03-2025,New York,Manual,Yes,Yes,Mumbai,mitchellwanda,Consented,No,Yes,26-02-2025,27-02-2025,Complaint,03-03-2025,,Within SLA,3,0,No,0,03-03-2025,
03-03-2025,8c6a90c5-3224-4cc9-8321-589b302d5c20,Email,Change,Hybrid,GTS-23498,Singapore,Garcia-Hanson,Stand-alone executive system engine,Team B,Validation,Group 1,Team Z,Offshore,02-03-2025,London,RPA,Yes,No,Mumbai,denisepark,Non consented,No,No,27-02-2025,28-02-2025,Query,10-03-2025,,Within SLA,2,7,No,0,03-03-2025,
03-03-2025,e720f01f-dc85-4558-af9c-c1f521c6584f,Portal,Closure,Debt,MLD-84572,New York,Wilson-Gomez,Assimilated 24hour firmware,Team B,Approval,Group 2,Team Y,Onshore,01-03-2025,Mumbai,Manual,No,No,London,rebecca92,Non consented,Yes,Yes,25-02-2025,27-02-2025,Query,05-03-2025,,Within SLA,4,2,Yes,4,03-03-2025,Awaiting Docs
03-03-2025,1cc46557-b209-4d97-891d-8858ad246432,Email,Closure,Hybrid,ypB-67984,London,Reed-Massey,De-engineered clear-thinking hierarchy,Team C,Audit,Group 1,Team Z,Onshore,02-03-2025,Mumbai,RPA,No,Yes,Mumbai,melissa31,Non consented,Yes,No,27-02-2025,28-02-2025,Query,07-03-2025,03-03-2025,Within SLA,2,,No,0,02-03-2025,
03-03-2025,910e48da-e401-4934-90a4-4a1f3502f0e9,Portal,Closure,Hybrid,XUy-70971,London,"Savage, Thomas and Johnson",Exclusive dedicated intranet,Team B,Processing,Group 1,Team Y,Offshore,02-03-2025,Mumbai,RPA,No,No,Sydney,gmiller,Non consented,Yes,Yes,28-02-2025,28-02-2025,Complaint,10-03-2025,03-03-2025,Within SLA,1,,Yes,1,02-03-2025,Awaiting Docs
03-03-2025,a3a8ee90-6090-4cec-8b88-589e7ac24034,Email,Follow-up,Debt,BGf-59445,London,Mitchell-Johnson,Future-proofed global conglomeration,Team C,Audit,Group 1,Team Y,Offshore,02-03-2025,Sydney,Manual,No,No,New York,barbarafreeman,Consented,Yes,No,25-02-2025,28-02-2025,Complaint,03-03-2025,,Within SLA,4,0,No,0,02-03-2025,
03-03-2025,fe22b2f4-cb58-47b9-9e36-28cfe8929134,Phone,Follow-up,Hybrid,NZU-25423,Mumbai,"Contreras, Garza and Ross",Realigned eco-centric success,Team B,Validation,Group 2,Team Z,Onshore,01-03-2025,New York,Manual,No,No,Singapore,isuarez,Consented,Yes,Yes,27-02-2025,27-02-2025,Query,07-03-2025,,Within SLA,2,4,No,0,01-03-2025,
03-03-2025,45cc94a8-8125-44aa-a3db-23c95149f518,Email,Closure,Equity,ZuD-91850,Singapore,Reeves and Sons,Re-contextualized logistical instruction set,Team B,Approval,Group 1,Team Y,Onshore,28-02-2025,Singapore,Manual,No,Yes,Sydney,leenicole,Consented,Yes,Yes,26-02-2025,26-02-2025,Query,07-03-2025,,Within SLA,3,4,No,0,01-03-2025,
03-03-2025,270b68de-070e-413e-b8a4-b7d6a81294a0,Portal,Follow-up,Hybrid,KNn-99716,Singapore,Ramirez Inc,Re-contextualized regional core,Team B,Audit,Group 2,Team Z,Offshore,28-02-2025,London,Manual,Yes,Yes,New York,cindygoodman,Non consented,No,Yes,24-02-2025,26-02-2025,Transaction,04-03-2025,03-03-2025,Within SLA,5,,Yes,5,03-03-2025,Awaiting Docs
03-03-2025,62066b78-c26c-4d0a-a9be-d74f0cc50b82,Paper,Follow-up,Equity,ZyD-32516,Singapore,"James, Pearson and Hubbard",Profit-focused responsive adapter,Team C,Validation,Group 1,Team X,Offshore,02-03-2025,Mumbai,RPA,Yes,No,Mumbai,angelahale,Consented,No,No,28-02-2025,28-02-2025,Transaction,11-03-2025,03-03-2025,Within SLA,1,,No,0,03-03-2025,
03-03-2025,414c0ef6-3579-4610-82ed-307c2a9aa702,Email,Follow-up,Debt,RTP-06139,New York,Wilkinson-Banks,Up-sized cohesive Graphic Interface,Team B,Audit,Group 2,Team X,Onshore,28-02-2025,Singapore,Manual,No,Yes,London,lritter,Non consented,Yes,Yes,24-02-2025,26-02-2025,Query,04-03-2025,03-03-2025,Within SLA,5,,Yes,6,03-03-2025,Client Response
03-03-2025,8f56e49b-9adf-427d-8872-d713c81fe0ba,Email,Follow-up,Debt,veT-63040,New York,"Morrison, Henry and Hayes",Fundamental composite firmware,Team A,Validation,Group 1,Team X,Onshore,02-03-2025,Mumbai,Manual,Yes,No,New York,mary90,Consented,Yes,Yes,25-02-2025,28-02-2025,Transaction,03-03-2025,,Within SLA,4,0,Yes,2,01-03-2025,System Issue
03-03-2025,5ab33e0d-2135-445a-9755-cc2edb8faabd,Portal,Closure,Debt,SPw-81563,London,"Lopez, Hill and Peterson",Customer-focused zero tolerance knowledgebase,Team A,Approval,Group 1,Team Y,Offshore,01-03-2025,London,RPA,Yes,No,Sydney,shannon52,Consented,Yes,Yes,26-02-2025,27-02-2025,Transaction,06-03-2025,,Within SLA,3,3,Yes,1,03-03-2025,System Issue
03-03-2025,f2948352-6b69-4d84-8ec2-d2321bfc7ba4,Email,Change,Hybrid,XIZ-36218,London,Smith and Sons,Expanded modular framework,Team B,Processing,Group 2,Team Y,Onshore,28-02-2025,New York,RPA,Yes,Yes,Singapore,gfox,Consented,No,Yes,25-02-2025,26-02-2025,Query,05-03-2025,03-03-2025,Within SLA,4,,Yes,4,01-03-2025,Awaiting Docs
03-03-2025,4523fc15-2e84-4ad0-8722-138f6412d23a,Email,Request,Debt,bPv-16698,Singapore,Ellis and Sons,Profit-focused 3rdgeneration groupware,Team A,Approval,Group 1,Team Y,Onshore,28-02-2025,London,Manual,No,Yes,London,aaroncollins,Consented,No,No,26-02-2025,26-02-2025,Transaction,05-03-2025,03-03-2025,Within SLA,3,,Yes,3,03-03-2025,Awaiting Docs
